00173;082;   3;5C; ;πρασιν.κυν;Μπλουζα μακρυμανικη βασικη   ;00410;8445054857705;23;00001;18405;29112021;0001000;Μεσαιο αγορι        ;Μπλουζακι μακρυμανικο    ;
00173;082;   4;5C; ;πρασιν.κυν;Μπλουζα μακρυμανικη βασικη   ;00410;8445054857712;23;00001;18405;29112021;0001000;Μεσαιο αγορι        ;Μπλουζακι μακρυμανικο    ;
00173;082;   5;5C; ;πρασιν.κυν;Μπλουζα μακρυμανικη βασικη   ;00410;8445054857729;23;00001;18405;29112021;0001000;Μεσαιο αγορι        ;Μπλουζακι μακρυμανικο    ;
00173;082;   6;5C; ;πρασιν.κυν;Μπλουζα μακρυμανικη βασικη   ;00410;8445054857736;23;00001;18405;29112021;0001000;Μεσαιο αγορι        ;Μπλουζακι μακρυμανικο    ;
00173;082;   7;5C; ;πρασιν.κυν;Μπλουζα μακρυμανικη βασικη   ;00410;8445054857743;23;00001;18405;29112021;0001000;Μεσαιο αγορι        ;Μπλουζακι μακρυμανικο    ;
00173;082;   8;5C; ;πρασιν.κυν;Μπλουζα μακρυμανικη βασικη   ;00410;8445054857750;23;00001;18405;29112021;0001000;Μεσαιο αγορι        ;Μπλουζακι μακρυμανικο    ;
00502;019;   6;3B; ;χρυσαφι   ;Παντελονι κοτλε slim fit βασι;00790;8445054865090;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00502;019;   9;3B; ;χρυσαφι   ;Παντελονι κοτλε slim fit βασι;00790;8445054865106;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00502;019;  12;3B; ;χρυσαφι   ;Παντελονι κοτλε slim fit βασι;00790;8445054865113;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00502;019;  18;3B; ;χρυσαφι   ;Παντελονι κοτλε slim fit βασι;00790;8445054865120;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00502;019;  24;3B; ;χρυσαφι   ;Παντελονι κοτλε slim fit βασι;00790;8445054865137;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00513;053;   2;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866530;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00513;053;   3;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866547;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00513;053;   4;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866554;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00513;053;   5;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866561;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00513;053;   6;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866578;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00513;053;   7;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866585;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00513;053;   8;5B; ;τζιντζερ  ;Παντελονι λοξοτσεπο βασικο   ;00890;8445054866592;23;00001;18405;29112021;0002200;Μεσαιο αγορι        ;Παντελονι μακρυ          ;
00516;030;   8;7G; ;μαυρο     ;Παντελονι τζιν βασικο slim fi;01235;8445054867131;76;00001;18405;29112021;0002800;Αγορι               ;Παντελονι μακρυ          ;
00516;030;  10;7G; ;μαυρο     ;Παντελονι τζιν βασικο slim fi;01235;8445054867148;76;00001;18405;29112021;0002800;Αγορι               ;Παντελονι μακρυ          ;
00516;030;  12;7G; ;μαυρο     ;Παντελονι τζιν βασικο slim fi;01235;8445054867155;76;00001;18405;29112021;0002800;Αγορι               ;Παντελονι μακρυ          ;
00516;030;  14;7G; ;μαυρο     ;Παντελονι τζιν βασικο slim fi;01235;8445054867162;76;00001;18405;29112021;0002800;Αγορι               ;Παντελονι μακρυ          ;
00516;030;  16;7G; ;μαυρο     ;Παντελονι τζιν βασικο slim fi;01235;8445054867179;76;00001;18405;29112021;0002800;Αγορι               ;Παντελονι μακρυ          ;
00563;029;   6;3A; ;ωχρα      ;Παντελονι 5τσεπο slim fit    ;00770;8445054870131;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00563;029;   9;3A; ;ωχρα      ;Παντελονι 5τσεπο slim fit    ;00770;8445054870148;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00563;029;  12;3A; ;ωχρα      ;Παντελονι 5τσεπο slim fit    ;00770;8445054870155;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00563;029;  18;3A; ;ωχρα      ;Παντελονι 5τσεπο slim fit    ;00770;8445054870162;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00563;029;  24;3A; ;ωχρα      ;Παντελονι 5τσεπο slim fit    ;00770;8445054870179;60;00001;18405;29112021;0001800;Baby αγορι          ;Παντελονι μακρυ          ;
00578;090;   8;8F; ;γκρι μεσαι;Παντελονι κλειστο τζιν βασικο;01040;8445054870797;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;090;  10;8F; ;γκρι μεσαι;Παντελονι κλειστο τζιν βασικο;01040;8445054870803;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;090;  12;8F; ;γκρι μεσαι;Παντελονι κλειστο τζιν βασικο;01040;8445054870810;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;090;  14;8F; ;γκρι μεσαι;Παντελονι κλειστο τζιν βασικο;01040;8445054870827;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;090;  16;8F; ;γκρι μεσαι;Παντελονι κλειστο τζιν βασικο;01040;8445054870834;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;092;   8;8F; ;τζιν σκουρ;Παντελονι κλειστο τζιν βασικο;01040;8445054870919;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;092;  10;8F; ;τζιν σκουρ;Παντελονι κλειστο τζιν βασικο;01040;8445054870926;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;092;  12;8F; ;τζιν σκουρ;Παντελονι κλειστο τζιν βασικο;01040;8445054870933;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;092;  14;8F; ;τζιν σκουρ;Παντελονι κλειστο τζιν βασικο;01040;8445054870940;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00578;092;  16;8F; ;τζιν σκουρ;Παντελονι κλειστο τζιν βασικο;01040;8445054870957;76;00001;18405;29112021;0002300;Κοριτσι             ;Παντελονι μακρυ          ;
00830;016;   8;8A; ;εκρου     ;Μπλουζα μακρυμανικη βασικη   ;00590;8445054874658;76;00001;18405;29112021;0001300;Κοριτσι             ;Μπλουζακι μακρυμανικο    ;
00830;016;  10;8A; ;εκρου     ;Μπλουζα μακρυμανικη βασικη   ;00590;8445054874665;76;00001;18405;29112021;0001300;Κοριτσι             ;Μπλουζακι μακρυμανικο    ;
00830;016;  12;8A; ;εκρου     ;Μπλουζα μακρυμανικη βασικη   ;00590;8445054874672;76;00001;18405;29112021;0001300;Κοριτσι             ;Μπλουζακι μακρυμανικο    ;
00830;016;  14;8A; ;εκρου     ;Μπλουζα μακρυμανικη βασικη   ;00590;8445054874689;76;00001;18405;29112021;0001300;Κοριτσι             ;Μπλουζακι μακρυμανικο    ;
00830;016;  16;8A; ;εκρου     ;Μπλουζα μακρυμανικη βασικη   ;00590;8445054874696;76;00001;18405;29112021;0001300;Κοριτσι             ;Μπλουζακι μακρυμανικο    ;
00842;021;   8;7B; ;πρασινο   ;Μπλουζα μακρυμανικη βασικη   ;00515;8445054875372;76;00001;18405;29112021;0001200;Αγορι               ;Μπλουζακι μακρυμανικο    ;
00842;021;  10;7B; ;πρασινο   ;Μπλουζα μακρυμανικη βασικη   ;00515;8445054875389;76;00001;18405;29112021;0001200;Αγορι               ;Μπλουζακι μακρυμανικο    ;
00842;021;  12;7B; ;πρασινο   ;Μπλουζα μακρυμανικη βασικη   ;00515;8445054875396;76;00001;18405;29112021;0001200;Αγορι               ;Μπλουζακι μακρυμανικο    ;
00842;021;  14;7B; ;πρασινο   ;Μπλουζα μακρυμανικη βασικη   ;00515;8445054875402;76;00001;18405;29112021;0001200;Αγορι               ;Μπλουζακι μακρυμανικο    ;
00842;021;  16;7B; ;πρασινο   ;Μπλουζα μακρυμανικη βασικη   ;00515;8445054875419;76;00001;18405;29112021;0001200;Αγορι               ;Μπλουζακι μακρυμανικο    ;
02064;039;   6;3A; ;κοκκινο   ;Μπλουζα μακρυμ "play" σακιδιο;00590;8445054876652;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02064;039;   9;3A; ;κοκκινο   ;Μπλουζα μακρυμ "play" σακιδιο;00590;8445054876669;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02064;039;  12;3A; ;κοκκινο   ;Μπλουζα μακρυμ "play" σακιδιο;00590;8445054876676;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02064;039;  18;3A; ;κοκκινο   ;Μπλουζα μακρυμ "play" σακιδιο;00590;8445054876683;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02064;039;  24;3A; ;κοκκινο   ;Μπλουζα μακρυμ "play" σακιδιο;00590;8445054876690;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02066;035;   6;3B; ;χρυσαφι   ;Μπλουζα μακρυμ ντεντεκτιβ    ;00510;8445054877079;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02066;035;   9;3B; ;χρυσαφι   ;Μπλουζα μακρυμ ντεντεκτιβ    ;00510;8445054877086;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02066;035;  12;3B; ;χρυσαφι   ;Μπλουζα μακρυμ ντεντεκτιβ    ;00510;8445054877093;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02066;035;  18;3B; ;χρυσαφι   ;Μπλουζα μακρυμ ντεντεκτιβ    ;00510;8445054877109;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02066;035;  24;3B; ;χρυσαφι   ;Μπλουζα μακρυμ ντεντεκτιβ    ;00510;8445054877116;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02067;040;   6;3B; ;μπλε      ;Μπλουζα μακρυμανικη αυτοκινητ;00510;8445054877253;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02067;040;   9;3B; ;μπλε      ;Μπλουζα μακρυμανικη αυτοκινητ;00510;8445054877260;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02067;040;  12;3B; ;μπλε      ;Μπλουζα μακρυμανικη αυτοκινητ;00510;8445054877277;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02067;040;  18;3B; ;μπλε      ;Μπλουζα μακρυμανικη αυτοκινητ;00510;8445054877284;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02067;040;  24;3B; ;μπλε      ;Μπλουζα μακρυμανικη αυτοκινητ;00510;8445054877291;60;00001;18405;29112021;0001200;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02068;046;   6;3B; ;πρασιν.κυν;Σετ 2 μπλουζες "little spy"  ;00765;8445054877499;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02068;046;   9;3B; ;πρασιν.κυν;Σετ 2 μπλουζες "little spy"  ;00765;8445054877505;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02068;046;  12;3B; ;πρασιν.κυν;Σετ 2 μπλουζες "little spy"  ;00765;8445054877512;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02068;046;  18;3B; ;πρασιν.κυν;Σετ 2 μπλουζες "little spy"  ;00765;8445054877529;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02068;046;  24;3B; ;πρασιν.κυν;Σετ 2 μπλουζες "little spy"  ;00765;8445054877536;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02069;052;   6;3B; ;κρεμ      ;Μπλουζα μακρυμ play secret   ;00590;8445054877734;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02069;052;   9;3B; ;κρεμ      ;Μπλουζα μακρυμ play secret   ;00590;8445054877741;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02069;052;  12;3B; ;κρεμ      ;Μπλουζα μακρυμ play secret   ;00590;8445054877758;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02069;052;  18;3B; ;κρεμ      ;Μπλουζα μακρυμ play secret   ;00590;8445054877765;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02069;052;  24;3B; ;κρεμ      ;Μπλουζα μακρυμ play secret   ;00590;8445054877772;60;00001;18405;29112021;0001500;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02074;094;   6;3D; ;κρεμ      ;Σετ μπλουζες μακρυμ "music"  ;00765;8445054878571;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02074;094;   9;3D; ;κρεμ      ;Σετ μπλουζες μακρυμ "music"  ;00765;8445054878588;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02074;094;  12;3D; ;κρεμ      ;Σετ μπλουζες μακρυμ "music"  ;00765;8445054878595;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02074;094;  18;3D; ;κρεμ      ;Σετ μπλουζες μακρυμ "music"  ;00765;8445054878601;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02074;094;  24;3D; ;κρεμ      ;Σετ μπλουζες μακρυμ "music"  ;00765;8445054878618;60;00001;18405;29112021;0002000;Baby αγορι          ;Μπλουζακι μακρυμανικο    ;
02082;095;   6;4A; ;εκρου-μωβ ;Μπλουζα μακρυμανικη          ;00640;8445054880253;60;00001;18405;29112021;0001600;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02082;095;   9;4A; ;εκρου-μωβ ;Μπλουζα μακρυμανικη          ;00640;8445054880260;60;00001;18405;29112021;0001600;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02082;095;  12;4A; ;εκρου-μωβ ;Μπλουζα μακρυμανικη          ;00640;8445054880277;60;00001;18405;29112021;0001600;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02082;095;  18;4A; ;εκρου-μωβ ;Μπλουζα μακρυμανικη          ;00640;8445054880284;60;00001;18405;29112021;0001600;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02082;095;  24;4A; ;εκρου-μωβ ;Μπλουζα μακρυμανικη          ;00640;8445054880291;60;00001;18405;29112021;0001600;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02085;084;   6;4J; ;ροζ       ;Μπλουζα μακρυμανικη          ;00555;8445054881212;60;00001;18405;29112021;0001300;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02085;084;   9;4J; ;ροζ       ;Μπλουζα μακρυμανικη          ;00555;8445054881229;60;00001;18405;29112021;0001300;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02085;084;  12;4J; ;ροζ       ;Μπλουζα μακρυμανικη          ;00555;8445054881236;60;00001;18405;29112021;0001300;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02085;084;  18;4J; ;ροζ       ;Μπλουζα μακρυμανικη          ;00555;8445054881243;60;00001;18405;29112021;0001300;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02085;084;  24;4J; ;ροζ       ;Μπλουζα μακρυμανικη          ;00555;8445054881250;60;00001;18405;29112021;0001300;Baby κοριτσι        ;Μπλουζακι μακρυμανικο    ;
02140;057;   6;3B; ;χρυσαφι   ;Πολο ριγες μεγαλες           ;00850;8445054881755;60;00001;18405;29112021;0002200;Baby αγορι          ;Πολο μακρυμανικο         ;
02140;057;   9;3B; ;χρυσαφι   ;Πολο ριγες μεγαλες           ;00850;8445054881762;60;00001;18405;29112021;0002200;Baby αγορι          ;Πολο μακρυμανικο         ;
02140;057;  12;3B; ;χρυσαφι   ;Πολο ριγες μεγαλες           ;00850;8445054881779;60;00001;18405;29112021;0002200;Baby αγορι          ;Πολο μακρυμανικο         ;
02140;057;  18;3B; ;χρυσαφι   ;Πολο ριγες μεγαλες           ;00850;8445054881786;60;00001;18405;29112021;0002200;Baby αγορι          ;Πολο μακρυμανικο         ;
02140;057;  24;3B; ;χρυσαφι   ;Πολο ριγες μεγαλες           ;00850;8445054881793;60;00001;18405;29112021;0002200;Baby αγορι          ;Πολο μακρυμανικο         ;
02142;011;   6;3D; ;μπλε      ;Πολο σταμπωτο                ;00760;8445054882233;60;00001;18405;29112021;0002000;Baby αγορι          ;Πολο μακρυμανικο         ;
02142;011;   9;3D; ;μπλε      ;Πολο σταμπωτο                ;00760;8445054882240;60;00001;18405;29112021;0002000;Baby αγορι          ;Πολο μακρυμανικο         ;
02142;011;  12;3D; ;μπλε      ;Πολο σταμπωτο                ;00760;8445054882257;60;00001;18405;29112021;0002000;Baby αγορι          ;Πολο μακρυμανικο         ;
02142;011;  18;3D; ;μπλε      ;Πολο σταμπωτο                ;00760;8445054882264;60;00001;18405;29112021;0002000;Baby αγορι          ;Πολο μακρυμανικο         ;
02142;011;  24;3D; ;μπλε      ;Πολο σταμπωτο                ;00760;8445054882271;60;00001;18405;29112021;0002000;Baby αγορι          ;Πολο μακρυμανικο         ;
02145;058;   6;3A; ;γκρι      ;Πουκαμισο μακρυμαν καρο ποπλι;00770;8445054882776;60;00001;18405;29112021;0002000;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02145;058;   9;3A; ;γκρι      ;Πουκαμισο μακρυμαν καρο ποπλι;00770;8445054882783;60;00001;18405;29112021;0002000;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02145;058;  12;3A; ;γκρι      ;Πουκαμισο μακρυμαν καρο ποπλι;00770;8445054882790;60;00001;18405;29112021;0002000;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02145;058;  18;3A; ;γκρι      ;Πουκαμισο μακρυμαν καρο ποπλι;00770;8445054882806;60;00001;18405;29112021;0002000;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02145;058;  24;3A; ;γκρι      ;Πουκαμισο μακρυμαν καρο ποπλι;00770;8445054882813;60;00001;18405;29112021;0002000;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02147;067;   6;3B; ;λεβαντα   ;Πουκαμισο μακρυμαν σταμπωτο  ;00855;8445054882950;60;00001;18405;29112021;0002200;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02147;067;   9;3B; ;λεβαντα   ;Πουκαμισο μακρυμαν σταμπωτο  ;00855;8445054882967;60;00001;18405;29112021;0002200;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02147;067;  12;3B; ;λεβαντα   ;Πουκαμισο μακρυμαν σταμπωτο  ;00855;8445054882974;60;00001;18405;29112021;0002200;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02147;067;  18;3B; ;λεβαντα   ;Πουκαμισο μακρυμαν σταμπωτο  ;00855;8445054882981;60;00001;18405;29112021;0002200;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02147;067;  24;3B; ;λεβαντα   ;Πουκαμισο μακρυμαν σταμπωτο  ;00855;8445054882998;60;00001;18405;29112021;0002200;Baby αγορι          ;Πουκαμισο μακρυμανικο    ;
02378;030;   6;3D; ;ωχρα      ;Ζερσευ ριγε                  ;01065;8445054884459;60;00001;18405;29112021;0002800;Baby αγορι          ;Ζερσευ                   ;
02378;030;   9;3D; ;ωχρα      ;Ζερσευ ριγε                  ;01065;8445054884466;60;00001;18405;29112021;0002800;Baby αγορι          ;Ζερσευ                   ;
02378;030;  12;3D; ;ωχρα      ;Ζερσευ ριγε                  ;01065;8445054884473;60;00001;18405;29112021;0002800;Baby αγορι          ;Ζερσευ                   ;
02378;030;  18;3D; ;ωχρα      ;Ζερσευ ριγε                  ;01065;8445054884480;60;00001;18405;29112021;0002800;Baby αγορι          ;Ζερσευ                   ;
02378;030;  24;3D; ;ωχρα      ;Ζερσευ ριγε                  ;01065;8445054884497;60;00001;18405;29112021;0002800;Baby αγορι          ;Ζερσευ                   ;
02380;094;   6;3F; ;πρασινο   ;Γιλεκο 2 οψεως επενδυσ βαμβακ;01370;8445054884817;60;00001;18405;29112021;0003500;Baby αγορι          ;Γιλεκο                   ;
02380;094;   9;3F; ;πρασινο   ;Γιλεκο 2 οψεως επενδυσ βαμβακ;01370;8445054884824;60;00001;18405;29112021;0003500;Baby αγορι          ;Γιλεκο                   ;
02380;094;  12;3F; ;πρασινο   ;Γιλεκο 2 οψεως επενδυσ βαμβακ;01370;8445054884831;60;00001;18405;29112021;0003500;Baby αγορι          ;Γιλεκο                   ;
02380;094;  18;3F; ;πρασινο   ;Γιλεκο 2 οψεως επενδυσ βαμβακ;01370;8445054884848;60;00001;18405;29112021;0003500;Baby αγορι          ;Γιλεκο                   ;
02380;094;  24;3F; ;πρασινο   ;Γιλεκο 2 οψεως επενδυσ βαμβακ;01370;8445054884855;60;00001;18405;29112021;0003500;Baby αγορι          ;Γιλεκο                   ;
02381;072;   6;3B; ;καφε      ;Ζακετα πλεκτη ζακαρ          ;01365;8445054884992;60;00001;18405;29112021;0003500;Baby αγορι          ;Ζακετα πλεκτη            ;
02381;072;   9;3B; ;καφε      ;Ζακετα πλεκτη ζακαρ          ;01365;8445054885005;60;00001;18405;29112021;0003500;Baby αγορι          ;Ζακετα πλεκτη            ;
02381;072;  12;3B; ;καφε      ;Ζακετα πλεκτη ζακαρ          ;01365;8445054885012;60;00001;18405;29112021;0003500;Baby αγορι          ;Ζακετα πλεκτη            ;
02381;072;  18;3B; ;καφε      ;Ζακετα πλεκτη ζακαρ          ;01365;8445054885029;60;00001;18405;29112021;0003500;Baby αγορι          ;Ζακετα πλεκτη            ;
02381;072;  24;3B; ;καφε      ;Ζακετα πλεκτη ζακαρ          ;01365;8445054885036;60;00001;18405;29112021;0003500;Baby αγορι          ;Ζακετα πλεκτη            ;
02414;065;   6;3A; ;καμηλο    ;Παρκα                        ;01800;8445054887337;60;00001;18405;29112021;0004500;Baby αγορι          ;Μπουφαν                  ;
02414;065;   9;3A; ;καμηλο    ;Παρκα                        ;01800;8445054887344;60;00001;18405;29112021;0004500;Baby αγορι          ;Μπουφαν                  ;
02414;065;  12;3A; ;καμηλο    ;Παρκα                        ;01800;8445054887351;60;00001;18405;29112021;0004500;Baby αγορι          ;Μπουφαν                  ;
02414;065;  18;3A; ;καμηλο    ;Παρκα                        ;01800;8445054887368;60;00001;18405;29112021;0004500;Baby αγορι          ;Μπουφαν                  ;
02414;065;  24;3A; ;καμηλο    ;Παρκα                        ;01800;8445054887375;60;00001;18405;29112021;0004500;Baby αγορι          ;Μπουφαν                  ;
02417;085;   6;3B; ;μπορντω   ;Μπουφαν με επενδυση λεπτομερε;01705;8445054887931;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02417;085;   9;3B; ;μπορντω   ;Μπουφαν με επενδυση λεπτομερε;01705;8445054887948;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02417;085;  12;3B; ;μπορντω   ;Μπουφαν με επενδυση λεπτομερε;01705;8445054887955;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02417;085;  18;3B; ;μπορντω   ;Μπουφαν με επενδυση λεπτομερε;01705;8445054887962;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02417;085;  24;3B; ;μπορντω   ;Μπουφαν με επενδυση λεπτομερε;01705;8445054887979;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02419;048;   6;3D; ;ωχρα      ;Μπουφαν επενδυση             ;01710;8445054888297;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02419;048;   9;3D; ;ωχρα      ;Μπουφαν επενδυση             ;01710;8445054888303;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02419;048;  12;3D; ;ωχρα      ;Μπουφαν επενδυση             ;01710;8445054888310;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
02419;048;  18;3D; ;ωχρα      ;Μπουφαν επενδυση             ;01710;8445054888327;60;00001;18405;29112021;0004200;Baby αγορι          ;Μπουφαν                  ;
